site,taxon,max_width_cm
sc5,SRAD,1
sc5,SSID,2
sc5,SSID,1
sc5,SSID,1
sc5,SRAD,2
sc5,SSID,4
sc5,SSID,1
sc5,SSID,1
sc5,SSID,1
sc5,SSID,1
sc5,SSID,1
sc5,SSID,2
sc5,SSID,1
sc5,SINT,1
sc5,SINT,3
sc5,SINT,15
sc5,SSID,1
sc5,SSID,2
sc5,SINT,20
sc5,SRAD,1
sc5,MCAV,2
sc5,SINT,8
sc5,SINT,4
sc5,SSID,5
sc5,SINT,12
sc5,MCAV,2
sc5,SRAD,1
sc5,SBOU,2
sc5,SRAD,2
sc5,PAST,2
sc5,SINT,2
sc5,SSID,4
sc5,SSID,4
sc5,SINT,18
sc5,SSID,1
sc5,SSID,1
sc5,SINT,2
sc5,SSID,1
sc5,SSID,1
sc5,SSID,1
sc5,SSID,1
sc5,SSID,3
sc6,SSID,4
sc6,MDEC,14
sc6,SINT,2
sc6,SSID,2
sc6,SBOU,4
sc7,DSTO,1
sc7,SINT,15
sc7,SINT,7
sc7,SSID,3
sc7,SSID,3
sc7,SSID,5
sc7,SSID,10
sc7,SSID,7
sc7,DLAB,8
sc7,SSID,2
sc7,SSID,2
sc7,SSID,6
sc7,SSID,6
sc7,SSID,6
sc7,SSID,8
sc7,MMEA,4
sc7,SSID,5
sc7,SSID,2
sc7,SSID,8
sc7,SSID,6
sc7,SSID,2
sc7,SINT,4
sc7,SSID,3
sc7,SSID,1
sc7,SSID,1
sc7,SSID,4
sc7,SSID,2
sc7,SSID,2
sc7,SSID,2
sc7,SSID,5
sc7,SSID,8
sc7,MCAV,2
sc7,SSID,2
sc7,SSID,2
sc7,SSID,2
sc7,SSID,3
sc7,SSID,4
sc7,SSID,3
sc7,SSID,3
sc7,SSID,3
sc7,SRAD,2
sc7,MDEC,7
sc7,MDEC,7
sc7,MCAV,9
ni4,DLAB,30
ni4,SSID,2
ni4,SSID,1
ni4,PAST,4
ni4,MMEA,4
ni4,SSID,1
ni4,SSID,2
ni4,SSID,4
ni4,MCAV,8
ni4,SINT,3
sf3,SINT,15
sf3,MCAV,2
sf3,MCAV,6
sf3,SSID,2
sf3,MCAV,3
sf3,MCAV,3
sf3,SRAD,2
sf3,PAST,7
sf3,MCAV,10
sf3,PAST,10
sf3,SSID,13
sf3,SINT,15
sf3,SINT,6
sf3,SSID,2
sf3,SBOU,14
sf3,SSID,2
sf3,MCAV,2
sf3,MCAV,4
sf3,DSTO,10
sf3,MCAV,2
sf3,SSID,4
sf3,SINT,2
sf3,SINT,6
sf3,SINT,5
sf3,SINT,4
sf3,DSTO,6
sf3,MCAV,2
sf3,SSID,5
sf3,PAST,7
sf3,PAST,18
sf3,SINT,9
sf3,SSID,7
sf3,SSID,4
sf3,MCAV,3
se5,SSID,3
se5,SSID,12
se5,SSID,5
se5,SSID,7
se5,MCAV,4
se5,MCAV,10
se5,SSID,4
se5,MCAV,10
se5,MCAV,8
se5,SSID,20
se5,SINT,22
se5,SINT,12
se5,SINT,20
se5,MCAV,15
se5,SSID,5
se5,SSID,5
se5,SSID,5
se5,SSID,15
se5,SSID,15
se5,SSID,2
se5,SSID,2
se5,SINT,8
se5,MALI,4
se5,SSID,5
se5,SSID,3
se5,SSID,3
se5,SSID,15
se5,MDEC,8
se5,SINT,1
se5,SSID,5
se5,PAST,8
se5,SSID,5
se5,SSID,10
se5,MCAV,8
se5,SSID,4
se5,MDEC,3
se5,EFAS,7
se5,MCAV,10
se5,MCAV,2
se5,MDEC,10
se5,SSID,2
se5,PSTR,8
se5,AAGA,8
se5,MCAV,5
se5,SINT,10
se5,SSID,1
se5,SSID,1
se5,SSID,2
se5,MCAV,5
se5,SSID,15
se5,SSID,11
se5,SINT,3
se5,MCAV,15
se5,SSID,11
se5,MCAV,10
se5,SINT,15
se5,ALAM,15
se5,SSID,8
se5,SINT,3
se5,MCAV,3
se5,MALI,15
se5,SINT,10
se5,MCAV,3
se5,MCAV,1
se5,MMEA,3
se5,SINT,3
se5,MCAV,1
se5,PAST,5
se5,MCAV,25
se5,MDEC,15
se6,SSID,2
se6,SINT,10
se6,SINT,1
se6,SINT,1
se6,SINT,1
se6,SINT,2
se6,SINT,5
se6,SSID,4
se6,MCAV,3
se6,SINT,10
se6,SSID,10
se6,SSID,1
se6,SSID,1
se6,SSID,1
se6,SSID,3
se6,SSID,7
se6,SSID,5
se6,ALAM,5
se6,PAST,4
se6,MALI,15
se6,SSID,10
se6,SINT,5
se6,SSID,3
se6,SSID,1
se6,SBOU,3
se6,SINT,10
se6,MCAV,2
se6,SINT,5
se6,SINT,4
se6,MCAV,4
se6,MDEC,10
se6,SINT,5
se6,SINT,8
se6,EFAS,15
se6,MCAV,4
se6,MCAV,3
se6,SSID,4
se6,AAGA,5
se6,ALAM,40
se7,SSID,4
se7,MCAV,2
se7,MCAV,1
se7,SSID,2
se7,SSID,1
se7,SSID,5
se7,SINT,5
se7,SSID,1
se7,DSTO,2
se7,SSID,2
se7,SINT,5
se7,MCAV,1
se7,SSID,1
se7,SINT,6
se7,PSTR,4
se7,SINT,10
ne8,PAST,3
ne8,SSID,3
ne8,PAST,20
ne8,SSID,4
ne8,PAST,12
ne8,SSID,5
ne8,SSID,2
ne8,SINT,4
ne8,SSID,2
ne8,SINT,3
ne8,SSID,7
sc8,SINT,4
sc8,SINT,3
sc8,SINT,2
sc8,SINT,5
sc8,SINT,20
sc8,SINT,4
sc8,SINT,7
sc8,DSTO,3
sc8,SINT,3
sc8,SINT,6
sc8,SINT,8
sc8,SINT,1
sc8,SINT,1
sc8,SINT,30
sc8,SSID,1
sc8,SINT,1
sc8,SINT,5
sc8,SINT,6
sc8,SINT,6
sc8,SINT,15
sc9,DSTO,1
sc9,MCAV,2
sc9,SINT,20
sc9,SINT,3
sc9,SSID,1
sc9,SSID,1
sc9,SSID,1
sc9,SSID,5
sc9,SINT,1
sc9,SINT,3
sc9,SSID,1
sc9,SSID,3
sc9,MCAV,22
sc9,SINT,7
sc9,SINT,6
sc9,SSID,1
sc9,SSID,1
sc9,SINT,2
sc9,SINT,20
sc9,SSID,2
sc9,SINT,5
sc9,SINT,2
sc9,SINT,15
sc9,SINT,5
sc9,SINT,20
sc9,DSTO,5
nd8,SSID,2
nd8,SSID,2
nd8,PAST,6
nd8,SSID,1
nd8,SSID,1
nd8,SSID,7
nd8,SSID,9
nd8,SINT,6
nd8,MCAV,3
nd8,MCAV,6
nd8,MCAV,5
nd8,SINT,3
nd8,DSTO,7
nd8,SSID,2
nd8,SSID,3
nd8,SSID,3
nd8,SSID,1
nd8,SSID,1
nd8,SINT,2
nd8,SSID,3
nd8,SSID,6
nd8,MCAV,5
nd8,SBOU,3
nd8,SSID,1
nd8,SRAD,2
nd8,PAST,4
nd8,MCAV,6
nd8,MCAV,6
ne1,SSID,1
ne1,SSID,1
ne1,SSID,4
ne1,SSID,1
ne1,PAST,1
ne1,SSID,1
ne1,SSID,1
ne1,MCAV,8
ne1,PAST,5
ne1,MCAV,2
ne1,SSID,4
ne1,PAST,3
ne1,PAST,15
ne1,SSID,3
ne1,SSID,3
ne1,SSID,3
ne1,SSID,3
ne1,SSID,3
ne1,SSID,3
ne1,SINT,2
ne1,MCAV,6
ne1,SSID,2
ne1,SINT,3
ne1,SSID,1
ne1,MCAV,2
ne1,PAST,12
ne1,SINT,9
ne1,SRAD,5
ne1,MCAV,2
ne1,SSID,2
ne1,SSID,2
ne1,SINT,9
ne1,MCAV,2
ne1,MCAV,7
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,SSID,2
ne1,MCAV,3
ne1,SSID,2
ne1,SSID,3
ne2,SINT,4
ne2,SSID,4
ne2,SSID,4
ne2,SINT,4
ne2,SINT,4
ne2,SINT,14
ne2,MCAV,12
ne2,SSID,4
ne2,PAST,6
ne2,PAST,10
ne2,PSTR,4
ne2,SSID,3
ne2,SINT,14
ne2,SINT,3
ne2,SRAD,3
ne2,SRAD,3
ne2,SRAD,3
ne2,SRAD,4
ne2,SSID,2
ne2,SSID,2
ne2,SSID,1
ne2,SSID,1
ne2,MCAV,3
ne2,SINT,5
ne2,SRAD,3
ne2,MCAV,4
ne2,PPOR,12
ne2,MCAV,2
ne2,SINT,9
ne2,MCAV,5
ne2,SINT,2
ne2,MCAV,2
ne2,PAST,5
ne2,SSID,3
ne2,SSID,1
ne2,MCAV,2
ne2,MCAV,2
ne2,SINT,4
nh3,SSID,1
nh3,SSID,1
nh3,SSID,1
nh3,PAST,9
nh3,SSID,15
nh3,SSID,4
nh3,SINT,15
nh3,PAST,6
nh3,SSID,7
nh3,PAST,2
nh3,PAST,3
nh3,PAST,14
nh3,SRAD,2
nh3,MCAV,12
nh3,SSID,3
nh3,PAST,11
nh3,PAST,12
nh3,PAST,12
nh3,SSID,2
nh3,SSID,2
nh3,PAST,7
nh3,SSID,2
nh3,PAST,12
nh3,PAST,5
nh3,PAST,3
nh3,PAST,4
nh3,MCAV,6
nh3,PAST,17
nh3,SSID,1
nh3,SSID,1
nh3,AAGA,6
nh3,PAST,9
nh3,PPOR,2
nh3,PPOR,2
nh3,SSID,2
nh3,SSID,2
nh3,MCAV,8
nh3,PAST,12
nh3,SSID,3
nh3,SSID,10
nh3,SSID,2
nh3,SSID,2
nh3,PAST,2
nh3,PAST,6
nh3,PAST,6
nh4,PAST,5
nh4,PAST,12
nh4,PAST,14
nh4,PAST,14
nh4,PAST,6
nh4,PAST,14
nh4,PAST,2
nh4,PAST,12
nh4,MCAV,2
nh4,PAST,1
nh4,PAST,4
nh4,PPOR,8
nh4,SSID,4
nh4,SSID,3
nh4,SSID,1
nh4,PAST,4
nh4,MCAV,4
nh4,PAST,12
nh4,SSID,4
nh4,SSID,4
nh4,SSID,4
nh4,SRAD,2
nh4,SRAD,2
nh4,DSTO,6
nh4,MCAV,3
nh4,SSID,1
nh4,SSID,3
nh4,SSID,3
nh4,MDEC,4
nh4,SINT,3
nh4,SRAD,4
nh4,SRAD,1
nh4,SRAD,1
nh4,SSID,8
nh4,PAST,2
nh4,SSID,3
nh4,SSID,3
nh4,SINT,3
nh4,PAST,8
nh4,SSID,3
nh4,SINT,2
nh4,SSID,3
nh4,SSID,1
nh4,SSID,1
nh4,SSID,1
nh4,MCAV,4
nh4,SINT,6
nh4,SSID,1
nh4,SSID,1
nh4,SSID,1
nh4,SSID,1
nh4,SSID,1
nh4,PAST,16
nh4,PAST,3
nh4,MCAV,5
nh4,SSID,7
nh4,PAST,9
nh4,SSID,2
nh4,SINT,4
nh4,SRAD,16
ne3,SSID,2
ne3,DSTO,4
ne3,SSID,1
ne3,SINT,11
ne3,MCAV,3
ne3,SINT,1
ne3,MMEA,3
ne3,MCAV,3
ne3,SSID,1
ne3,PAST,15
ne3,MCAV,4
ne3,MCAV,3
ne3,SSID,2
ne3,SSID,2
ne3,MCAV,3
ne3,PAST,6
ne3,PAST,6
ne3,SINT,6
ne3,PAST,12
ne3,SSID,2
ne3,PSTR,15
ne3,PAST,9
ne3,PAST,12
ne3,PSTR,35
ne3,MCAV,3
ne3,PAST,3
ne3,SINT,10
ne3,SSID,4
ne3,MCAV,6
ne3,MCAV,3
ne3,SSID,9
ne3,SSID,4
ne3,SRAD,2
ne3,SSID,12
ne3,PAST,10
ne3,SSID,2
ne3,SSID,2
ne3,SINT,2
ne3,EFAS,9
ne3,SRAD,2
ne3,SINT,4
ne3,MCAV,4
ne3,SINT,4
ne3,SSID,2
ne3,MCAV,3
ne3,SINT,10
ne3,SSID,14
ne3,MCAV,3
ne3,SINT,2
ne3,SINT,5
ne3,SINT,5
ne3,SRAD,10
ne3,MCAV,3
ne3,MMEA,3
ne3,SSID,2
ne3,SSID,2
ne3,SSID,2
ne3,SSID,2
ne3,DSTO,5
ne3,SSID,12
ne3,PAST,12
ne3,MCAV,3
ne3,MCAV,3
si3,SSID,1
si3,SSID,1
si3,SSID,1
si3,PAST,1
si3,SSID,8
si3,SSID,4
si3,SSID,1
si3,SINT,4
si3,SSID,3
si3,MCAV,1
si3,SSID,1
si3,SSID,1
si3,SSID,1
si3,MCAV,3
si3,MCAV,1
si3,SSID,1
si3,SSID,3
si3,PAST,2
si3,MCAV,3
si3,PAST,2
si3,PAST,12
si3,PAST,1
si3,PAST,4
si3,PAST,10
si3,PAST,6
si3,PAST,1
si3,SINT,6
si3,PAST,1
si3,SSID,1
si3,SSID,2
si3,SSID,3
si3,PAST,7
si3,PAST,9
si3,SSID,3
si3,PAST,3
si3,SSID,1
si3,MCAV,3
si3,PPOR,3
si3,PAST,7
si3,SINT,4
si3,SINT,4
si3,SINT,7
si3,PAST,2
si3,SSID,3
si4,PAST,3
si4,PAST,9
si4,PAST,7
si4,MCAV,1
si4,PAST,17
si4,MDEC,20
si4,PAST,20
si4,PAST,2
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,5
si4,PAST,7
si4,MCAV,2
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,SSID,1
si4,PAST,1
si4,PAST,1
si4,PAST,1
si4,PAST,3
si4,PAST,3
si4,PAST,1
si4,PAST,1
si4,SINT,1
si4,SINT,2
si4,SSID,1
si4,SSID,1
si4,PAST,5
si4,MCAV,1
si4,PAST,1
si4,MCAV,10
si4,PAST,2
si4,PAST,7
si4,SBOU,1
si4,MCAV,2
si4,SINT,3
si4,PAST,2
si4,PAST,7
si4,PAST,1
si4,SSID,1
si4,PAST,4
si4,PAST,5
si4,SSID,4
si4,SSID,4
si4,SSID,3
si4,PAST,2
si4,SINT,6
si4,PAST,4
si4,SSID,5
ne4,SSID,3
ne4,MCAV,3
ne4,SSID,1
ne4,SSID,1
ne4,SSID,2
ne4,SSID,1
ne4,DSTO,4
ne4,PAST,7
ne4,PAST,22
ne4,PAST,3
ne4,PAST,13
ne4,SSID,1
ne4,MCAV,1
ne5,MCAV,1
ne5,MCAV,4
ne5,AAGA,1
ne5,SINT,3
ne5,SSID,1
ne5,SSID,1
ne5,SSID,1
ne5,SSID,1
ne5,MCAV,3
ne5,MCAV,4
ne5,SINT,8
ne5,SSID,2
ne5,SSID,1
ne5,SSID,1
ne5,SSID,3
ne5,PAST,3
ne5,SSID,1
ne5,SINT,3
ne5,SINT,5
ne5,SSID,2
ne5,MCAV,12
ne5,SSID,4
ne5,MCAV,2
ne5,MCAV,1
ne5,PAST,15
ne9,SSID,1
ne9,SINT,4
ne9,SSID,2
ne9,DSTO,2
ne9,MMEA,6
ne9,SSID,6
ne9,SSID,2
ne9,SSID,2
ne9,MCAV,2
ne9,MCAV,2
ne9,SSID,1
ne9,MCAV,1
ne9,SSID,3
ne9,SSID,2
ne9,MMEA,11
ne9,SSID,1
ne9,MCAV,1
ne9,SSID,3
ne9,SINT,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SSID,2
ne9,SINT,1
ne9,SSID,3
ne9,SSID,5
ne9,SSID,1
ne9,SSID,1
ne9,SSID,1
ne9,SINT,2
ne9,SSID,1
ne10,DLAB,45
ne10,EFAS,8
ne10,MCAV,15
ne10,SSID,8
ne10,SSID,8
ne10,SSID,8
ne10,PSTR,3
ne10,SSID,8
ne10,SSID,2
ne10,PAST,2
ne10,MCAV,1
ne10,MCAV,1
ne10,SINT,2
ne10,MCAV,4
ne10,MCAV,4
ne10,MCAV,4
ne10,SSID,1
ne10,SSID,1
ne10,SSID,1
ne10,SSID,1
ne10,MCAV,1
ne10,SSID,6
ne10,SINT,6
ne10,SRAD,2
ne10,SSID,3
ne10,SINT,6
ne10,MCAV,6
ne10,SINT,8
ne10,SSID,8
ne10,SINT,12
ne10,SINT,8
ne10,AAGA,8
ne10,MCAV,4
ne10,PAST,15
ne10,PAST,2
ne10,SSID,2
ne10,SRAD,4
ne10,MCAV,9
ne10,PAST,12
ne10,PAST,6
ne10,SINT,3
ne10,SINT,3
ne10,SINT,12
ne10,SSID,8
ne10,MCAV,3
ne10,DLAB,5
ne10,SSID,3
ne10,SSID,3
ne10,SSID,3
ne10,SRAD,2
ne10,SRAD,2
ne10,SSID,8
ne10,SSID,2
ne10,SSID,2
ne10,SINT,2
ne10,SINT,2
ne10,MCAV,4
ne10,SSID,8
ne10,SSID,4
ne10,SBOU,3
ne10,MCAV,4
ne10,SRAD,2
ne10,SRAD,2
ne10,SSID,3
ne10,SSID,3
ne10,SSID,3
ne10,SINT,12
ne10,MCAV,2
ne11,SSID,2
ne11,SSID,7
ne11,SSID,3
ne11,SSID,3
ne11,SSID,3
ne11,DSTO,3
ne11,SRAD,3
ne11,MMEA,6
ne11,MCAV,2
ne11,MCAV,2
ne11,SINT,6
ne11,SSID,2
ne11,SSID,2
ne11,SSID,2
ne11,SRAD,4
ne11,PAST,3
ne11,MCAV,9
ne11,MCAV,4
ne11,SSID,1
ne11,SINT,13
ne11,MCAV,5
ne11,SRAD,3
ne11,MCAV,4
ne11,SSID,2
ne11,SSID,1
ne11,SINT,16
ne11,SSID,3
ne11,SSID,3
ne11,MCAV,2
ne11,MCAV,2
ne11,SSID,1
ne11,SSID,1
ni5,SINT,1
ni5,PAST,22
ni5,SINT,1
ni5,PAST,3
ni5,PAST,21
ni5,SSID,1
ni5,PAST,12
ni5,AAGA,3
ni5,AAGA,11
ni5,MCAV,14
ni5,PAST,6
ni5,MCAV,2
ni5,SSID,3
ni5,SSID,1
ni5,SSID,4
ni5,SSID,1
ni5,PAST,2
ni5,MCAV,1
ni5,MCAV,3
ni5,SSID,2
ni5,PAST,12
ni5,PAST,6
ni5,SINT,5
ni5,SINT,12
ni5,PAST,2
ni5,PPOR,6
ni5,SINT,1
ni5,SINT,1
ni5,PAST,10
ni5,PPOR,2
ni6,SSID,1
ni6,PAST,17
ni6,MCAV,10
ni6,SSID,12
ni6,PPOR,24
ni6,PAST,13
ni6,MCAV,1
ni6,SSID,1
ni6,SSID,1
ni6,PAST,4
ni6,PAST,4
ni6,PAST,7
ni6,SSID,1
ni6,DSTO,1
ni6,SINT,2
ni6,SSID,2
ni6,SSID,2
ni6,MCAV,1
ni6,MCAV,1
ni6,MCAV,2
ni6,MCAV,2
ni6,MMEA,7
ni6,PAST,16
ni6,MDEC,7
ni6,PAST,4
ni6,SSID,2
ni6,SSID,5
ni6,MCAV,1
ni6,MCAV,2
ni6,PAST,7
ni6,SINT,2
ni6,SINT,13
ni6,PAST,5
ni6,MCAV,6
ni6,SSID,2
ni6,PAST,5
ni6,PAST,6
ni6,PAST,1
ni6,PAST,7
ni6,PAST,2
ni6,MCAV,2
ni6,PAST,5
ni6,SINT,5
ni6,MDEC,6
ni6,MCAV,4
nb4,SSID,1
nb4,MCAV,2
nb4,MCAV,3
nb4,SSID,1
nb4,MCAV,2
nb4,SSID,5
nb4,DSTO,8
nb4,SSID,1
nb4,MMEA,5
nb4,SINT,4
nb4,SINT,4
nb4,PPOR,3
nb5,DSTO,3
nb5,MCAV,2
nb5,SSID,4
nb5,SINT,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,MCAV,1
nb5,MCAV,1
nb5,PPOR,5
nb5,SSID,1
nb5,SSID,1
nb5,SINT,1
nb5,DLAB,10
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,PAST,1
nb5,SSID,1
nb5,SINT,3
nb5,SINT,18
nb5,MCAV,7
nb5,PSTR,11
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,PAST,4
nb5,SSID,1
nb5,SSID,1
nb5,MCAV,2
nb5,PPOR,2
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SINT,1
nb5,MCAV,3
nb5,DSTO,8
nb5,SSID,2
nb5,PSTR,2
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,MCAV,2
nb5,MCAV,4
nb5,SSID,2
nb5,SSID,2
nb5,SSID,1
nb5,PAST,7
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SINT,5
nb5,SSID,1
nb5,MCAV,5
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,MCAV,3
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,1
nb5,SSID,2
nb5,SSID,2
nb5,SSID,2
nb5,SINT,17
nb7,MCAV,2
nb7,SBOU,3
nb7,PPOR,4
nb7,SSID,2
nb7,SBOU,2
nb7,PPOR,5
nb7,PPOR,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,DSTO,2
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,MCAV,5
nb7,SSID,1
nb7,DSTO,1
nb7,MCAV,3
nb7,SSID,1
nb7,SSID,1
nb7,MCAV,1
nb7,SSID,2
nb7,SSID,7
nb7,MCAV,2
nb7,MCAV,1
nb7,DSTO,3
nb7,SSID,12
nb7,MCAV,2
nb7,SSID,1
nb7,SSID,1
nb7,SSID,1
nb7,SSID,2
nb7,SINT,6
nb7,DSTO,5
nb7,PPOR,5
nb7,PPOR,7
nb7,SSID,1
nb7,MCAV,2
nb7,PPOR,3
nb7,DSTO,3
nb7,SSID,2
nb7,SSID,2
nb7,SSID,2
nb7,SSID,2
nb7,SINT,6
nb7,SSID,10
nb7,SSID,2
nb7,SSID,2
nb7,MCAV,2
nb7,MCAV,2
nb7,SSID,1
nb7,PPOR,6
nb7,SSID,1
nb7,PPOR,10
nb7,SSID,1
nb7,SSID,1
nb7,SSID,2
nb6,SINT,1
nb6,SINT,4
nb6,SSID,2
nb6,SINT,5
nb6,MCAV,3
nb6,SINT,2
nb6,MCAV,5
nb6,SSID,2
nb6,SRAD,2
nb6,MCAV,2
nb6,SINT,3
nb8,SINT,16
nb8,SINT,5
nb8,SINT,4
nb8,SINT,4
nb8,SINT,18
nb8,SINT,2
nb8,SINT,3
nb8,SINT,3
nb8,SINT,4
nb8,SINT,9
nb8,SINT,3
nb8,SSID,1
nb8,SSID,1
nb9,SSID,13
nb9,MCAV,3
nb9,SSID,2
nb9,SSID,2
nb9,SINT,2
nb9,MCAV,6
nb9,SRAD,2
nb9,SRAD,2
nb9,DSTO,9
nb9,SSID,2
nb9,SSID,2
nb9,DSTO,11
nb9,SINT,9
nb9,SSID,2
nb9,SSID,2
nb9,SSID,2
nb9,SINT,4
nb9,SRAD,1
nb9,SSID,1
nb9,MMEA,12
nb9,SSID,1
nb9,SSID,1
nb9,SSID,1
nb9,SSID,2
nb9,SRAD,2
nb9,SRAD,1
nb9,SSID,2
nb9,SINT,2
nb9,MCAV,6
nb9,MCAV,3
nb9,SINT,16
nb9,SSID,2
nb9,SSID,3
nb9,SSID,1
nb9,SRAD,3
nb9,SINT,9
nb9,SSID,1
nb9,SSID,4
nb9,SSID,1
nb9,MCAV,5
nb9,MCAV,2
nb9,MCAV,8
nb9,SSID,1
nb10,SRAD,2
nb10,SRAD,1
nb10,SRAD,2
nb10,SRAD,3
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,1
nb10,SRAD,1
nb10,SRAD,1
nb10,SRAD,1
nb10,SRAD,1
nb10,SRAD,1
nb10,SRAD,2
nb10,SRAD,2
nb10,DSTO,5
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SINT,2
nb10,SSID,1
nb10,SRAD,2
nb10,SBOU,2
nb10,SSID,3
nb10,SRAD,4
nb10,SSID,2
nb10,SSID,2
nb10,SSID,2
nb10,SSID,2
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,1
nb10,SSID,2
nb10,SSID,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SBOU,2
nb10,SSID,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SBOU,22
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,2
nb10,SRAD,1
nb10,SSID,2
sc10,SINT,4
sc10,AFRA,7
sc10,SINT,3
sc10,SINT,10
sc10,SINT,8
sc10,SINT,1
sc10,SINT,6
sc10,SINT,6
sc10,SINT,6
sc11,SINT,8
sc11,SINT,7
sc11,SINT,20
sc11,MCAV,3
sc11,SINT,3
sc11,DSTO,5
sc11,SSID,2
sc11,SSID,1
sc11,MCAV,10
sc11,SRAD,1
sc11,SRAD,2
sc11,SINT,4
sc11,SSID,2
sc11,SSID,2
sc11,SINT,2
sc11,SSID,8
sc11,SRAD,5
sc11,SSID,3
sc11,SINT,1
sc11,SRAD,2
sc11,SRAD,1
sc11,DSTO,11
sc11,SINT,2
sc11,SSID,3
sc11,SINT,3
sc11,SINT,20
sc11,SSID,15
sc11,MCAV,2
sc11,SSID,1
sc11,SINT,2
sc11,SINT,1
sc11,SINT,10
sc11,SINT,10
sc11,SSID,1
sc11,SSID,1
sc11,SSID,1
sc11,PAST,7
sc11,SINT,25
sc11,SINT,7
sc11,MCAV,1
sc11,MCAV,2
sc11,MCAV,1
sc11,SINT,10
sc11,SINT,5
sc11,SINT,3
sc11,SINT,10
sc11,SINT,12
sc11,MCAV,2
sc11,SINT,28
sc11,PAST,7
sc11,SSID,6
sc11,MCAV,11
sc11,SINT,1
sc11,SRAD,1
sc11,SRAD,2
sc11,SRAD,3
sc11,MMEA,8
sc11,DSTO,4
sc11,SSID,3
sc11,MCAV,3
sc11,MCAV,3
sc11,SINT,2
sc11,SINT,6
sc11,SSID,4
sc11,SRAD,2
sc11,SINT,5
sc11,SINT,2
sc11,MCAV,4
sc11,SRAD,1
sc11,EFAS,6
sc11,SSID,1
sc12,SSID,2
sc12,SSID,1
sc12,SRAD,4
sc12,SRAD,1
sc12,SRAD,1
sc12,SSID,1
sc12,SSID,2
sc12,SINT,1
sc12,SINT,2
sc13,MCAV,15
sc13,SINT,4
sc13,SINT,14
sc13,SINT,6
sc13,MCAV,5
sc13,SINT,19
sc13,SINT,2
sc13,SINT,2
sc13,SINT,2
sc13,MCAV,1
sc13,MCAV,2
sc13,SINT,2
sc13,SSID,2
sc13,SINT,2
sc13,MCAV,2
sc13,SINT,7
sc13,SSID,1
sc13,MCAV,2
sc13,SRAD,1
sc13,SINT,18
nh5,SINT,8
nh5,PAST,22
nh5,MCAV,7
nh5,SSID,5
nh5,MCAV,5
nh5,PAST,3
nh5,PAST,20
nh5,PAST,10
nh5,PAST,12
nh5,SINT,2
nh5,PAST,3
nh5,MCAV,20
nh5,SSID,3
nh5,SSID,3
nh5,PAST,4
nh5,PAST,10
nh5,SSID,3
nh5,PAST,4
nh5,SINT,3
nh5,SINT,3
nh5,SINT,3
nh5,SINT,3
nh5,SINT,3
nh5,SRAD,6
nh5,SSID,1
nh5,SSID,1
nh5,SSID,2
nh5,SRAD,3
nh5,SRAD,3
nh5,SSID,1
nh5,SRAD,3
nh5,PAST,4
